131
0.011268840382941818,0.011268840382941818,-4.111990392630105E-8
0.022536819624185966,0.022538541939631784,-1.027933990371821E-6
0.05070364697310494,0.05071591656928844,-8.057894604007743E-6
0.09012547371281579,0.09017597242913548,-3.699152779290671E-5
0.14078432644341346,0.1409366833854095,-1.2428562541799693E-4
0.20265083640709927,0.20302741788563627,-3.400509190782941E-4
0.27568148126846564,0.27649169786027944,-8.042708309972113E-4
0.3598159056726531,0.3613898794680633,-0.001706091386438402
0.4549743379365579,0.45780173396077073,-0.0033260699785842007
0.5610551149126605,0.5658289230778143,-0.006061260579372174
0.6779323060498583,0.6855973827490898,-0.010453026025572854
0.805453373831614,0.8172596387231121,-0.017217517530582427
0.9434368321538296,0.9609971952556335,-0.027278864468144093
1.0916696557839511,1.1170230535040566,-0.041805291363971264
1.2443569680360818,1.2798632681943107,-0.062148902922956495
1.3957533395113784,1.4439944076396243,-0.08978899922124128
1.5456990853751043,1.609576175361023,-0.12638787648279504
1.6940288117785869,1.7767739308997834,-0.17379733884757798
1.8405674636634666,1.9457627334062113,-0.23406979144175466
1.9851252233840855,2.1167323715952815,-0.3094751383549692
2.1274912238373465,2.2898937317128802,-0.40252493143174206
2.267425623118044,2.4654865721728574,-0.5160055146769196
2.404649927455183,2.6437893609838543,-0.653022349929131
2.5388347641946076,2.825131421537418,-0.8170583075603872
2.669584516679228,3.0099083071150803,-1.012049570361512
2.796417679756975,3.1986013726917983,-1.2424840077705426
2.918741552056935,3.391803179347497,-1.5135286076967986
3.0358189554167407,3.5902506906640785,-1.8311949995563737
3.146724039148084,3.7948695134228814,-2.2025556521051612
3.250282471667112,4.006833434048375,-2.636028458264093
3.3449898042052775,4.227646352841406,-3.1417550516722486
3.428897552322614,4.45925579679412,-3.732109454009901
3.499452613954781,4.704213617831808,-4.422390842149184
3.5532665241909034,4.965905978161506,-5.231780367857766
3.585779890881935,5.248889208026975,-6.184682813420409
3.590765291954966,5.5593854301921315,-7.312637311693322
3.559582600233153,5.906026293229111,-8.657081418724772
3.480050972470598,6.300978397445807,-10.273407491054513
3.334737110182795,6.761650259147202,-12.236980441352443
3.098397501107869,7.31324129229447,-14.65208743461767
2.734370049524005,7.9923325205064675,-17.66502666268366
2.190347476857205,8.851080774245377,-21.482055837878477
1.396743944720377,9.9587993088605,-26.3892671515826
0.2803575646581758,11.38842308433962,-32.75715688044227
1.1731468611541433,13.152785036968575,-40.97228195753536
2.750723016153912,15.039924868970877,-51.17903713724411
3.839995397817095,16.439303285610226,-62.81821960562502
3.721101030903197,16.635206675138434,-74.50174763460433
2.3710523448260115,15.605153732860899,-84.81521674549032
0.4925472355972126,14.047733774562362,-93.15325667136233
1.2874277760372312,12.588496153791597,-99.63181087034843
2.7391995253381096,11.455068509357687,-104.62723454068316
3.866659952132591,10.633579257802573,-108.5051394952524
4.735463592789072,10.047520642250293,-111.54908416653595
5.412989739546174,9.629799529568105,-113.96531819580508
5.951291468898146,9.328530924656173,-115.90042627743802
6.387425760800151,9.106752920332008,-117.45853419610916
6.747220018783183,8.938692177276542,-118.71418049068433
7.048740964505594,8.806313530249541,-119.72120841503641
7.30482699617704,8.696797220669804,-120.51875507874666
7.5248146686335735,8.600818142381012,-121.13526265053335
7.715696476942462,8.511390839199006,-121.5911631522352
7.882904361992677,8.42308781819366,-121.90066585720095
8.030854066861718,8.33149595387787,-122.07292103808277
8.161118632586273,8.230610096623069,-122.11273671562509
8.271329932023555,8.111530095869572,-122.02117814240859
8.366751302518539,7.97342612658155,-121.79581926709136
8.456524546259345,7.818424325758863,-121.43021414309112
8.544643480000603,7.642528961357199,-120.91333883054722
8.635862030449156,7.440982850311096,-120.22871939284471
8.736138758927678,7.207822107318204,-119.35304988896598
8.853260206669047,6.935251689875288,-118.25409503636143
8.997748721701527,6.612735514316461,-116.88755059444367
9.184210857001775,6.225644048396895,-115.19235456717405
9.433341596622713,5.75324372464624,-113.08369421446582
9.774808593529691,5.165799458405225,-110.44269139769327
10.250973741150705,4.420830813261414,-107.10178913053198
10.92003677227241,3.459929500683211,-102.82646230329777
11.856171393446326,2.2130099221001425,-97.29916786210754
13.123948870480506,0.626441079032425,-90.13378081856791
14.668908659293738,1.2398264999717308,-81.00922824793372
16.11449532731474,3.0066788658452475,-70.03687710741292
16.724609281055272,3.9350885294612015,-58.17859040449656
16.00233157112148,3.5253855479499823,-46.97218834686265
14.31734752045925,2.149818412573453,-37.52654229367778
12.429188093989902,0.5718657934082696,-30.072343602665057
10.787843599954867,0.7577599562396862,-24.323072339063117
9.491220757800612,1.740828933509976,-19.881303825108887
8.489877212207045,2.4277764085914697,-16.407441053383707
7.7086414595300505,2.8941299863056815,-13.64866164603336
7.084597848863856,3.203023443006602,-11.424543266065484
6.572141763577904,3.40017944829289,-9.607066343680572
6.139630430534912,3.517304419266883,-8.104541071175504
5.765276104614314,3.5762213300297265,-6.850279985262603
5.433968369803797,3.592060445646111,-5.794929540126191
